episode,regular_reward_mean_5seed_raw,ga_guided_reward_mean_5seed_raw,regular_reward_mean_5seed_smoothed_roll100,ga_guided_reward_mean_5seed_smoothed_roll100
628,136.981768,161.607215,128.357016,148.644607
629,125.826991,148.896260,127.862535,148.043054
630,86.017258,93.071156,127.675681,147.756823
631,172.783117,203.268490,128.318257,148.602746
632,126.899120,143.306014,127.689298,147.743353
633,115.815248,129.625213,128.131562,148.295379
634,65.261157,66.111970,128.343284,148.555910
635,88.343767,93.766221,128.819813,149.170174
636,147.930847,179.492423,129.411537,149.994806
637,141.488753,173.192755,129.140313,149.581482
638,93.669323,103.105791,129.115497,149.445426
639,153.311922,184.452250,129.391356,149.850787
640,148.907238,185.000960,129.672957,150.116419
641,81.226361,89.993564,129.985546,150.413282
642,104.609606,109.996683,130.934438,151.599065
643,130.297263,150.130567,131.292342,152.093443
644,110.457819,126.281020,131.536771,152.371191
645,100.220552,113.973966,131.481237,152.247496
646,123.230574,141.829102,131.114400,151.746173
647,148.593345,174.421800,131.706872,152.570410
648,107.607500,123.296987,130.966576,151.574468
649,134.606622,152.434485,131.175088,151.782950
650,150.732320,179.580669,130.826458,151.435342
651,132.684159,155.259400,130.790151,151.383169
652,137.264421,154.125141,130.519825,150.941376
653,231.605653,286.256891,130.818358,151.412608
654,135.967246,157.803174,130.018542,150.356588
655,131.440994,155.393358,129.807177,150.102296
656,140.635004,162.862349,129.549547,149.745857
657,119.596041,136.900911,129.738714,149.997767
658,138.074768,157.101532,129.526844,149.734485
659,135.883544,152.667289,129.136878,149.219151
660,136.142243,157.030748,128.729870,148.728758
661,91.929978,98.854217,128.478920,148.421517
662,92.039153,103.601217,128.220246,148.076744
663,119.038601,130.911716,128.711621,148.717634
664,115.874258,135.260354,129.009287,149.114365
665,185.104334,223.076415,128.449000,148.417987
666,91.184612,92.445519,127.145658,146.749142
667,156.286751,187.953361,128.118945,148.031566
668,144.308948,168.478740,127.762321,147.499009
669,95.494762,100.365748,127.656573,147.337456
670,162.098395,194.405669,129.045857,149.190273
671,215.420520,261.702059,128.999848,149.089071
672,115.089526,137.225430,128.233151,148.082854
673,95.637203,108.365697,128.961368,148.996808
674,88.241539,95.750906,129.688212,149.815202
675,142.139144,167.075092,129.519969,149.602599
676,143.423641,171.957091,128.883232,148.759141
677,178.176704,213.692042,128.548196,148.278871
678,116.677155,133.655152,128.039819,147.617458
679,117.101306,132.734958,128.393025,148.076613
680,179.597859,204.152602,128.924567,148.749792
681,133.038229,151.298868,129.048495,148.958653
682,130.480870,157.577756,128.839179,148.732610
683,139.953984,165.218839,128.313790,147.936615
684,64.791414,60.109055,127.862142,147.356435
685,141.825524,163.715857,128.490557,148.160300
686,94.896426,108.056792,128.978670,148.780176
687,118.769109,138.941993,128.818572,148.555498
688,116.301057,131.133585,128.932824,148.634397
689,77.569483,80.095414,128.750228,148.348153
690,173.628605,210.441576,128.654897,148.274321
691,170.259808,199.997175,128.372942,147.907046
692,93.349925,100.606276,127.860828,147.262946
693,96.507876,110.704797,128.306527,147.819976
694,121.052537,143.521865,128.453943,147.980537
695,86.502237,94.454954,128.270829,147.631781
696,147.887790,179.163013,129.037653,148.602159
697,243.784470,305.949535,128.119356,147.388645
698,119.157544,132.707415,126.437385,145.148928
699,168.606746,204.030070,126.532979,145.264371
700,111.984258,131.047031,125.929463,144.365645
701,171.044218,207.693378,125.948420,144.360716
702,139.179854,161.838349,125.339931,143.505938
703,135.200685,157.103616,125.153135,143.234254
704,112.987308,132.902925,125.051565,143.116930
705,118.675218,137.884365,124.942492,142.964078
706,59.016328,61.237630,125.093153,143.078658
707,179.902754,218.514091,125.982063,144.173445
708,101.469134,104.066133,124.993793,142.790972
709,115.444127,131.080815,125.091179,143.042522
710,81.792390,90.064020,124.914112,142.714398
711,121.228747,141.145820,124.987450,142.779422
712,96.222434,109.191014,124.390914,141.975328
713,152.882371,178.812514,124.872432,142.510170
714,188.257948,222.044648,124.498392,142.045493
715,161.503843,196.223646,124.126222,141.527052
716,93.228965,102.373042,123.333753,140.447644
717,153.361431,178.555946,124.409371,141.827423
718,92.352005,105.572120,123.595703,140.792646
719,73.838880,77.239047,124.343196,141.699091
720,181.051412,219.524464,125.379124,142.993542
721,99.787726,104.878020,124.431004,141.738185
722,105.861005,124.397468,124.455576,141.783973
723,148.268663,171.806919,124.496065,141.719335
724,110.710037,124.679006,124.064472,141.151893
725,107.045166,117.201117,123.902303,140.925071
726,138.081552,161.705916,124.372201,141.549134
727,167.982539,194.052430,123.783368,140.784775
728,87.533741,101.451978,123.006386,139.850771
729,107.141563,120.273141,123.213901,140.016418
730,150.274851,177.663475,123.449347,140.286735
731,109.887252,117.329214,122.792709,139.356355
732,171.125437,198.508560,123.092931,139.743509
733,136.987478,155.678316,122.532860,138.983881
734,112.914121,127.538368,122.120624,138.534239
735,147.516153,176.229404,122.218157,138.635742
736,120.808369,138.160068,121.980208,138.298475
737,139.007233,159.587149,122.570950,139.056805
738,121.255148,143.641922,122.559595,139.029867
739,181.472103,211.015369,122.289963,138.708224
740,180.166085,214.687340,121.862469,138.184078
741,176.115566,208.571831,121.387240,137.570857
742,140.399986,159.434493,121.311257,137.450770
743,154.740179,177.905346,121.362857,137.514366
744,104.904420,113.911538,120.374393,136.308121
745,63.536880,63.841602,121.096369,137.257767
746,182.477746,224.252838,121.620470,137.924279
747,74.563751,74.827598,121.443284,137.606471
748,128.458708,144.145210,121.489101,137.695525
749,99.743617,117.673672,122.143654,138.589756
750,147.101616,174.363330,123.197087,139.861233
751,105.651570,111.080155,122.635401,139.153528
752,167.117762,201.248343,122.799556,139.429503
753,151.624009,180.654853,122.705560,139.280970
754,114.830789,132.373973,122.386374,138.804084
755,105.677927,119.749454,122.640741,139.154408
756,159.551680,188.053421,122.211825,138.562960
757,98.409042,110.572645,121.486968,137.528587
758,99.078218,105.568124,121.782549,137.818190
759,95.182746,103.628046,121.846686,137.956706
760,111.047203,126.306588,121.838962,137.889882
761,66.062570,64.376980,121.531501,137.521748
762,141.176685,167.690222,122.176891,138.366363
763,148.805207,170.584789,121.805995,137.800978
764,59.845604,65.622584,121.476530,137.414663
765,54.770044,56.191840,122.338929,138.412556
766,188.513339,220.688002,123.308581,139.559203
767,120.624329,134.697622,123.155390,139.376508
768,133.734170,152.323392,122.883467,139.012728
769,234.423150,285.647465,122.792558,138.874691
770,157.497515,184.285517,121.405861,137.073554
771,138.750801,161.080329,121.296001,136.865251
772,187.911228,228.620814,120.771784,136.108492
773,168.321588,190.205076,119.468181,134.389892
774,71.417244,74.490625,118.774508,133.619218
775,78.465518,82.729320,118.917301,133.791105
776,109.919975,123.930033,119.577974,134.557981
777,127.339023,147.550748,119.321520,134.207106
778,151.997737,179.570726,118.970511,133.757355
779,170.255533,200.052842,118.283518,132.860704
780,191.990699,225.038666,117.621425,132.019350
781,112.106593,128.694573,116.579383,130.748099
782,77.941924,77.978225,116.613823,130.761166
783,94.789256,107.200867,117.123838,131.517887
784,127.632928,140.495587,117.704847,132.243916
785,190.636737,225.703435,117.992873,132.687170
786,78.886632,85.588984,117.322867,131.738576
787,130.194368,146.831878,118.001493,132.552143
788,98.041402,102.509199,117.877336,132.423006
789,68.036450,72.712260,118.108968,132.843265
790,145.433074,173.714095,117.960837,132.659694
791,119.048447,135.587089,118.122123,132.814802
792,137.919751,156.309296,117.985738,132.540228
793,111.249547,126.760917,117.904100,132.414691
794,102.741079,108.646280,118.305514,132.896456
795,163.184659,191.492698,117.773664,132.284693
796,56.058084,57.811666,117.144240,131.484000
797,75.587377,81.977794,118.478938,133.122202
798,128.716892,144.251695,119.461844,134.323497
799,108.255234,114.157485,119.564583,134.535660
800,113.879941,130.554164,120.195825,135.401742
801,110.195313,122.215619,119.734281,134.783569
802,120.500265,134.669939,119.665331,134.760974
803,125.043664,145.371207,119.530145,134.662684
804,102.080035,117.617695,119.144791,134.054600
805,133.741268,149.342374,119.241796,134.042566
806,147.907321,170.716336,118.509609,133.160382
807,81.075766,80.266792,119.099076,133.925149
808,111.207712,129.221150,120.053873,135.103952
809,97.737420,98.268421,120.326892,135.381465
810,89.126204,96.566371,120.453964,135.616171
811,61.575212,60.736466,121.078944,136.410116
812,144.374236,162.675172,121.094748,136.439430
813,115.478351,132.344794,120.461570,135.668606
814,151.040952,170.200587,120.268494,135.419783
815,82.256961,88.282864,120.479862,135.746674
816,200.790767,240.350881,120.147286,135.345102
817,71.994571,75.078264,119.326961,134.210373
818,167.101364,196.216624,120.776219,136.088192
819,177.431634,206.684168,120.610370,135.871410
820,86.239388,93.988712,121.011555,136.417528
821,102.244947,109.456827,121.991316,137.648267
822,109.909957,117.933733,122.517958,138.372785
823,105.109284,115.062706,122.673993,138.621818
824,94.493139,101.996766,122.829045,138.866719
825,154.035036,179.607416,122.721312,138.760620
826,79.198179,85.270080,121.865017,137.648369
827,90.284371,100.652010,122.567725,138.467099
828,108.285207,118.016630,122.524555,138.373691
829,130.686226,147.304836,122.678393,138.525260
830,84.610979,84.625494,122.096180,137.804154
831,139.909497,156.044649,122.352231,138.188224
832,115.118301,122.545727,122.168086,138.028693
833,95.763877,110.714152,122.530492,138.565784
834,122.667474,137.688652,122.750155,138.818950
835,123.721241,142.502704,122.593653,138.630560
836,179.882573,213.993083,122.019663,137.927770
837,137.871700,156.893336,121.284385,136.917463
838,94.291941,111.477594,121.280332,136.930868
839,138.722714,158.600807,122.012290,137.757186
840,132.643253,153.365186,121.690419,137.348520
841,168.517186,196.563208,121.390384,136.929449
842,145.560020,165.794029,120.245213,135.513819
843,55.893743,57.280888,120.313407,135.556035
844,177.102084,208.876087,121.325464,136.762593
845,115.946929,130.492806,120.717258,135.962695
846,164.759163,192.472020,120.743234,135.975019
847,79.145477,83.733000,120.835489,136.093018
848,193.913955,233.568318,120.656077,135.892504
849,205.086943,244.821386,120.411318,135.529601
850,90.932999,103.592899,119.301867,134.104473
851,122.067113,138.677648,119.076379,133.743448
852,157.718097,186.395018,118.475512,132.939228
853,119.705486,132.966240,118.466935,132.862077
854,140.267440,167.406386,118.676185,133.187562
855,62.786367,60.604592,118.530829,132.898682
856,87.065933,84.616136,119.732995,134.399414
857,127.967192,139.533004,119.690731,134.430659
858,105.491887,119.419711,119.634974,134.391625
859,94.410368,96.945681,119.481445,134.188596
860,80.301091,89.493125,120.106073,134.985539
861,130.601548,148.838473,120.082019,134.915553
862,104.087057,111.151699,120.962458,136.058728
863,115.858719,131.953332,120.853888,135.935255
864,146.085521,165.411845,120.679964,135.754233
865,151.735273,170.856570,120.442076,135.495543
866,173.194248,202.418559,120.019321,134.993211
867,93.431985,98.319528,119.482265,134.378972
868,124.643314,138.519727,119.769132,134.786223
869,95.753460,105.533729,119.215846,134.122288
870,146.511445,163.455263,119.308128,134.230283
871,86.329145,85.404398,118.898578,133.773288
872,57.550883,56.760852,118.634635,133.526660
873,98.954298,113.137652,118.925221,133.847356
874,85.696553,91.679350,118.881277,133.766483
875,144.532860,159.416911,119.914703,135.135551
876,84.274594,88.842518,119.773427,134.994721
877,92.238085,102.575715,120.537558,135.951376
878,83.298387,89.905538,120.629511,136.040520
879,104.046258,115.917439,120.514019,135.936195
880,87.786535,97.913643,121.051195,136.577011
881,115.550587,130.001213,121.363110,136.909100
882,128.943375,153.650392,121.512830,137.108623
883,152.890187,179.803711,121.656668,137.189555
884,156.435488,184.820984,121.741621,137.255741
885,123.636197,130.844069,121.336442,136.687787
886,146.749225,166.945704,121.495986,136.955980
887,117.778678,133.918179,121.461065,136.921225
888,121.204553,144.535101,121.763091,137.247669
889,53.223351,54.355124,121.791924,137.175232
890,161.561672,189.224868,121.855237,137.237001
891,105.409955,108.129762,121.143225,136.300613
892,129.756024,143.755505,121.764140,137.175802
893,151.390870,174.937422,121.213051,136.451896
894,49.556144,47.470004,120.555808,135.542413
895,100.242191,111.423368,121.580458,136.792016
896,189.527950,221.631943,121.872276,137.151317
897,173.877912,202.107216,121.386954,136.545252
898,138.990792,165.468022,120.918055,135.967024
899,171.379513,200.765704,120.284981,135.110617
900,67.725537,68.736882,119.726751,134.417169
901,103.300247,119.956139,120.190030,135.000433
902,106.981717,124.840881,120.651057,135.527482
903,86.508218,84.562792,120.960331,135.833289
904,111.780561,116.414346,122.226930,137.541700
905,60.522527,61.123962,122.574358,138.044832
906,206.854022,247.193054,123.607950,139.326515
907,176.555516,198.147073,122.807179,138.249045
908,138.509593,156.972444,122.690299,138.160596
909,110.444610,121.738995,122.405821,137.794493
910,151.624226,175.960934,122.418888,137.843518
911,63.155598,63.667791,122.508985,137.878444
912,81.056396,85.592825,122.443344,137.796653
913,96.170805,107.462499,122.955003,138.481941
914,172.177762,202.889714,123.442851,139.067362
915,48.999293,48.125576,122.860058,138.270777
916,118.758294,126.877989,124.204926,139.933659
917,216.920430,262.860221,123.608353,139.262262
918,150.516461,174.538431,122.385068,137.677003
919,217.550092,261.295951,122.377075,137.666476
920,184.215520,217.062597,121.912144,137.027141
921,154.909101,181.908637,120.832271,135.688629
922,125.513458,142.836991,121.027265,135.834828
923,120.614505,139.552811,120.747852,135.395365
924,83.719840,91.386928,120.359102,134.836154
925,68.405581,68.382247,121.104020,135.726709
926,149.468958,167.143074,121.988003,136.823330
